date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country
26,244615.0,3.0,2.5,2060,4030,2.0,0,0,3,2060,0,1999,0,4374,18,20,0
26,370000.0,4.0,2.5,3090,18645,2.0,0,0,3,3090,0,1995,0,2868,14,13,0
26,1175000.0,3.0,2.5,1970,23180,1.0,1,4,3,1100,870,1937,1998,3661,35,63,0
26,189000.0,2.0,2.0,1700,3171,1.0,0,0,5,850,850,1927,0,3474,1,1,0
26,820000.0,3.0,2.5,2510,5503,2.0,0,2,3,2510,0,1995,0,3837,35,63,0
26,1400000.0,4.0,3.25,2980,7000,2.0,0,3,3,2140,840,1900,2014,2643,35,64,0
26,438750.0,3.0,1.75,1610,6480,1.0,0,0,4,1610,0,1947,1988,1663,35,60,0
26,1210000.0,4.0,2.75,3650,6982,2.0,0,2,4,2530,1120,1951,2003,3429,35,54,0
26,589000.0,3.0,1.0,1110,6000,1.5,0,0,5,1110,0,1932,2002,2725,35,74,0
26,590000.0,3.0,2.0,1650,6150,2.0,0,0,4,1650,0,1926,1993,2935,35,55,0
26,479900.0,3.0,2.0,1980,12150,1.0,0,0,3,1980,0,1994,0,2296,18,26,0
26,210000.0,2.0,1.5,880,1157,2.0,0,0,3,880,0,2007,0,4431,35,61,0
26,745000.0,3.0,1.75,1490,9800,1.0,0,0,4,1140,350,1947,1988,163,2,3,0
26,840500.0,3.0,2.0,2520,5400,1.5,0,0,4,1410,1110,1906,1990,1570,35,58,0
26,420000.0,3.0,1.75,1820,22320,1.0,0,0,3,1250,570,1977,2004,3100,31,32,0
26,840000.0,4.0,2.5,3420,8405,2.0,0,0,3,3420,0,2000,0,1728,33,42,0
26,681716.0,4.0,2.5,3150,7277,2.0,0,0,3,3150,0,2006,0,489,32,34,0
26,600000.0,3.0,1.75,1580,7416,1.0,0,0,3,1150,430,1967,2011,546,3,4,0
26,380000.0,3.0,2.0,1660,8281,1.0,0,0,3,1660,0,1949,1998,3455,35,63,0
26,168500.0,3.0,1.0,1100,10125,1.0,0,0,3,1100,0,1969,2010,1364,9,26,0
26,355000.0,2.0,1.0,1270,3200,1.0,0,0,4,960,310,1920,0,3103,35,47,0
26,277000.0,4.0,1.0,1450,6250,1.0,0,0,3,990,460,1964,2000,15,35,65,0
26,236000.0,4.0,2.25,1830,9485,1.0,0,0,4,1200,630,1989,0,3197,14,13,0
26,270000.0,3.0,1.75,1300,4127,1.0,0,0,4,650,650,1918,1953,651,35,49,0
26,700000.0,2.0,1.75,2320,5500,1.5,0,2,3,1720,600,1925,2000,1549,35,64,0
26,425000.0,4.0,2.75,1680,9545,1.0,0,0,4,1080,600,1979,0,3930,17,16,0
26,635000.0,3.0,2.5,2300,5500,1.5,0,0,4,2000,300,1921,0,2389,35,64,0
26,510250.0,3.0,1.75,1400,4000,1.0,0,0,3,870,530,1951,1994,4250,35,56,0
26,960000.0,4.0,2.25,2410,4560,2.0,0,2,5,1800,610,1929,0,3874,35,56,0
26,254000.0,3.0,2.0,1480,7480,1.0,0,0,4,1480,0,1992,0,1814,21,23,0
26,299000.0,3.0,1.0,1390,9624,1.5,0,0,4,1390,0,1954,1979,2221,36,67,0
26,175000.0,2.0,1.0,830,2699,1.0,0,0,3,830,0,1996,0,1932,21,23,0
26,157500.0,2.0,1.0,740,9003,1.0,0,0,3,740,0,1949,1998,1685,18,19,0
26,580000.0,5.0,2.0,1940,6000,1.0,0,0,5,970,970,1945,0,4122,35,54,0
26,124740.0,3.0,1.0,1340,15600,1.0,0,0,4,1340,0,1978,2000,2639,18,26,0
26,285000.0,2.0,1.0,800,6240,1.0,0,0,3,800,0,1954,2005,705,35,60,0
26,242000.0,3.0,1.75,1310,9645,1.0,0,0,3,1310,0,1979,2014,1857,34,73,0
26,840000.0,4.0,1.75,2330,4000,2.0,0,0,5,1300,1030,1924,1956,3459,35,48,0
26,474800.0,2.0,3.25,1400,1243,3.0,0,0,3,1400,0,2000,0,2946,35,47,0
26,490000.0,4.0,2.5,2360,4367,2.0,0,0,3,2360,0,2003,0,626,42,41,0
26,465000.0,3.0,2.25,1840,5752,2.0,0,0,3,1840,0,2003,0,333,19,22,0
26,515000.0,4.0,2.5,2680,7178,2.0,0,0,3,2680,0,2004,2003,2933,38,38,0
26,430000.0,3.0,3.75,3890,7140,1.0,0,2,3,2390,1500,1943,2007,159,35,71,0
26,253400.0,3.0,2.0,1400,8640,1.0,0,0,5,1400,0,1968,0,99,14,2,0
26,355000.0,3.0,2.5,2400,9701,1.0,0,0,3,2400,0,1990,2009,3358,14,13,0
26,186950.0,2.0,2.0,1390,1302,2.0,0,0,3,1390,0,1986,0,2646,14,2,0
26,306000.0,3.0,2.5,1680,11193,2.0,0,0,3,1680,0,1984,0,1149,32,36,0
26,510000.0,4.0,1.5,2040,8800,1.0,0,0,4,1020,1020,1961,2001,1019,3,6,0
26,345000.0,2.0,1.0,1080,4000,1.0,0,0,3,1080,0,1940,1996,4219,35,56,0
26,875000.0,3.0,2.75,2280,4280,1.0,0,0,5,1280,1000,1917,0,1464,35,47,0
26,700000.0,4.0,3.5,4490,5099,2.0,0,0,3,3390,1100,2006,0,3850,38,38,0
26,499950.0,4.0,2.5,2798,4473,2.0,0,0,3,2798,0,2012,1912,1595,32,33,0
26,739000.0,3.0,2.5,2810,5400,2.0,0,0,3,2810,0,2005,0,380,31,31,0
26,363000.0,4.0,2.5,3753,7204,2.0,0,0,3,3336,417,2008,0,2807,14,13,0
26,782000.0,4.0,3.5,3910,8095,2.0,0,0,3,3130,780,2007,0,3403,16,17,0
26,325000.0,2.0,2.5,1050,1609,2.0,0,0,3,1050,0,2005,0,1004,35,64,0
27,485000.0,4.0,1.0,1600,4300,1.5,0,0,4,1600,0,1916,0,457,35,47,0
27,452000.0,4.0,2.25,2590,10002,1.0,0,0,4,1340,1250,1968,0,1601,17,16,0
27,264950.0,4.0,2.25,1720,9753,1.0,0,0,4,1120,600,1978,2000,2857,14,13,0
27,267500.0,3.0,1.75,1590,11914,1.0,0,2,3,1090,500,1957,2000,1405,34,72,0
27,565000.0,4.0,2.5,2440,22594,2.0,0,0,3,2440,0,1996,0,2202,31,32,0
27,535000.0,3.0,2.5,1360,1016,3.0,0,0,3,1310,50,2003,0,3448,35,54,0
27,389000.0,2.0,1.0,910,7000,1.0,0,0,3,910,0,1952,2008,1717,35,54,0
27,400000.0,4.0,1.5,1390,7200,1.0,0,0,3,1140,250,1965,1993,1823,35,62,0
27,264000.0,3.0,1.5,1470,14821,1.0,0,0,4,1470,0,1958,1972,904,18,26,0
27,690000.0,4.0,2.5,2920,9904,2.0,0,0,4,2920,0,1990,0,2254,16,17,0
27,695000.0,3.0,2.5,2390,4555,2.0,0,0,3,2390,0,2006,0,261,33,42,0
27,246500.0,3.0,1.5,1270,11600,1.0,0,0,4,1270,0,1964,0,187,18,19,0
27,230000.0,2.0,1.0,950,7560,1.0,0,0,3,950,0,1958,2004,1282,32,36,0
27,820000.0,4.0,2.25,2280,6660,1.5,0,2,3,1960,320,1940,1984,4151,35,58,0
27,145000.0,3.0,1.0,1010,5490,1.0,0,0,3,1010,0,1954,2005,813,34,69,0
27,436500.0,2.0,1.0,1260,5000,1.0,0,0,3,1040,220,1951,1994,2587,35,56,0
27,2453500.0,4.0,3.5,4730,13586,1.5,0,0,5,4270,460,1935,0,809,35,53,0
27,672000.0,3.0,2.5,2620,21587,2.0,0,0,3,2620,0,1992,0,2738,31,32,0
27,680000.0,3.0,2.25,2330,4000,1.5,0,2,5,1520,810,1927,0,3685,35,54,0
27,750500.0,5.0,3.0,2170,2440,1.5,0,0,4,1450,720,1911,1966,27,35,48,0
27,550000.0,5.0,2.0,2450,9488,1.0,0,0,4,1240,1210,1900,1955,135,35,62,0
27,266500.0,4.0,1.75,1880,7632,1.0,0,0,4,1180,700,1978,2000,2755,14,13,0
27,619000.0,4.0,2.0,2300,3400,1.5,0,0,5,1550,750,1915,0,2617,35,56,0
27,405000.0,3.0,2.0,1240,14404,1.0,0,0,3,1240,0,1988,2000,3683,31,32,0
27,300000.0,2.0,1.0,820,3844,1.0,0,0,4,820,0,1916,0,3934,35,62,0
27,231000.0,4.0,2.0,1530,6375,2.0,0,0,3,1530,0,1942,1983,963,32,36,0
27,790000.0,5.0,3.25,2900,12160,1.0,0,0,4,1890,1010,1967,0,3367,3,4,0
27,400000.0,4.0,2.75,1240,3867,1.0,0,0,3,800,440,1987,2000,407,35,60,0
27,950000.0,4.0,3.5,4140,13392,2.0,0,0,3,4140,0,2000,0,4240,25,37,0
27,450000.0,4.0,2.0,2240,7725,1.0,0,0,5,1120,1120,1956,0,2174,35,49,0
27,595000.0,3.0,2.0,1480,5000,1.0,0,0,4,750,730,1928,0,4064,35,56,0
27,332000.0,3.0,2.25,2270,8876,1.0,0,0,3,1380,890,1977,2004,2633,32,36,0
27,155000.0,3.0,1.0,1250,6250,1.0,0,0,2,1030,220,1949,0,4182,35,51,0
27,400000.0,5.0,2.0,1930,9747,1.0,0,0,4,1020,910,1962,0,1688,17,16,0
27,349000.0,4.0,1.75,1700,7800,1.0,0,0,5,1120,580,1981,0,3311,32,37,0
27,529000.0,3.0,1.0,1590,6420,1.0,0,0,3,1590,0,1944,0,3326,35,63,0
27,405000.0,5.0,1.75,1880,10000,1.0,0,0,3,960,920,1963,2008,115,19,22,0
27,635200.0,4.0,1.75,1640,4240,1.0,0,0,5,920,720,1921,0,3791,35,56,0
27,540000.0,3.0,1.5,2600,5085,1.0,0,0,4,1400,1200,1940,2001,3143,35,61,0
27,402000.0,2.0,1.0,710,1173,2.0,0,0,4,710,0,1943,0,2017,35,46,0
27,329932.0,3.0,1.5,1460,5040,1.0,0,0,3,1100,360,1971,0,275,35,62,0
27,300000.0,3.0,2.5,2080,9827,2.0,0,0,3,2080,0,1989,0,3414,14,13,0
27,525000.0,5.0,2.5,2630,9216,2.0,0,0,3,2630,0,2003,0,2423,11,11,0
27,2750000.0,4.0,3.25,4430,21000,2.0,0,0,3,4430,0,1952,2007,2729,22,24,0
27,602500.0,4.0,2.5,2760,6850,2.0,0,0,3,2760,0,1999,0,4035,25,34,0
27,400000.0,4.0,2.0,1670,12056,1.0,0,0,3,1670,0,1955,2005,3931,17,16,0
27,445000.0,4.0,1.75,1990,4725,1.5,0,0,4,1190,800,1944,0,2972,35,61,0
27,525000.0,3.0,3.0,2600,5238,1.5,0,3,3,1890,710,1989,0,2488,10,73,0
27,395000.0,2.0,1.0,1320,1824,1.5,0,0,4,1320,0,1909,1989,1651,35,64,0
27,510000.0,3.0,1.5,2240,3800,2.0,0,0,3,1370,870,1929,0,4175,35,54,0
27,723000.0,4.0,2.25,1960,8680,1.0,0,0,4,1290,670,1959,0,1995,3,3,0
27,672500.0,4.0,2.75,2620,6707,2.0,0,0,3,2620,0,2000,0,1918,33,43,0
27,860000.0,3.0,2.5,2770,9136,2.0,0,0,3,2770,0,1991,0,1280,3,5,0
27,475300.0,3.0,1.0,2110,10005,1.0,0,0,5,1110,1000,1924,1956,4473,19,21,0
27,295000.0,4.0,2.5,2290,4539,2.0,0,0,3,2290,0,2001,0,3538,32,36,0
27,1425000.0,4.0,4.25,4960,6000,2.5,0,0,3,3680,1280,1909,2003,2278,35,52,0
27,658000.0,4.0,2.75,3310,6166,2.0,0,0,3,3310,0,2008,0,4301,38,38,0
27,83000.0,2.0,1.0,900,8580,1.0,0,0,3,900,0,1918,0,905,40,69,0
27,685000.0,3.0,1.75,1940,7313,1.0,0,1,4,1440,500,1960,2001,4288,35,63,0
27,210000.0,3.0,1.75,1590,7617,2.0,0,0,3,1590,0,1986,0,1182,10,73,0
27,650880.0,3.0,2.5,2930,6050,2.0,0,0,3,2930,0,2008,0,2849,38,38,0
27,350000.0,4.0,2.5,2040,22653,2.0,0,0,3,2040,0,2011,0,2137,35,69,0
27,305000.0,2.0,2.25,1000,905,3.0,0,0,3,1000,0,2006,0,4017,35,56,0
27,645000.0,3.0,3.25,1730,1229,2.0,0,2,3,1320,410,2008,0,1612,35,58,0
28,385000.0,3.0,1.0,1220,4800,1.0,0,0,3,1220,0,1901,0,1566,35,59,0
28,860000.0,3.0,2.25,3060,12095,2.0,0,0,3,3060,0,1983,2009,3368,3,5,0
28,395000.0,4.0,2.5,2910,5000,2.0,0,0,3,2910,0,2002,0,2155,9,26,0
28,260000.0,3.0,1.75,1050,5850,1.0,0,0,3,1050,0,1980,0,1179,6,68,0
28,196440.0,3.0,2.0,1560,7352,1.0,0,0,3,1560,0,1992,0,629,0,0,0
28,425000.0,3.0,1.75,1680,3000,1.0,0,2,4,840,840,1900,1971,4401,35,47,0
28,2400000.0,4.0,3.25,4140,20734,1.0,0,1,3,3300,840,1977,2005,4433,8,3,0
28,369000.0,3.0,2.0,1550,8509,1.0,0,0,3,1150,400,1959,1989,4147,35,49,0
28,349900.0,3.0,2.5,2200,7278,2.0,0,0,3,2200,0,1990,2009,1084,32,36,0
28,650000.0,2.0,2.5,1740,2500,2.0,0,2,3,1210,530,1994,0,2684,35,53,0
28,299950.0,3.0,1.0,1210,9525,1.0,0,0,3,1210,0,1955,2005,4231,35,49,0
28,190000.0,3.0,2.25,1590,11745,1.0,0,0,3,1090,500,1978,0,2403,1,0,0
28,715000.0,4.0,1.75,3420,7200,1.0,0,3,5,1770,1650,1947,0,173,35,60,0
28,659000.0,4.0,2.5,3190,11375,1.0,0,0,5,2210,980,1946,0,98,35,60,0
28,490000.0,3.0,1.75,1920,5405,1.0,0,2,4,960,960,1947,1988,3420,35,61,0
28,415000.0,2.0,1.75,1340,4664,1.0,0,0,3,1340,0,2004,2003,689,31,32,0
28,750000.0,3.0,1.75,1700,8400,1.0,0,0,3,1460,240,1947,2012,2932,35,74,0
28,700000.0,4.0,2.5,2310,3570,1.5,0,0,3,1490,820,1927,2014,4184,35,47,0
28,642000.0,3.0,2.5,2670,10082,1.0,0,0,3,2670,0,1987,2000,2472,33,42,0
28,655000.0,4.0,2.25,2060,8470,1.0,0,0,3,1440,620,1983,2009,3386,3,5,0
28,1365000.0,3.0,2.5,2090,6000,1.5,0,0,4,2090,0,1928,0,3023,35,48,0
28,458000.0,5.0,2.5,3090,23265,1.0,0,0,3,2990,100,1957,2000,4463,5,9,0
28,330000.0,2.0,2.5,1240,1546,2.0,0,0,3,1240,0,2007,0,3243,35,51,0
28,384950.0,3.0,2.5,1860,3690,2.0,0,0,3,1860,0,2000,0,4029,17,16,0
28,560000.0,3.0,1.5,2000,7350,1.0,0,0,3,2000,0,1953,0,148,35,70,0
28,465000.0,4.0,2.25,1820,20349,1.0,0,0,5,1340,480,1977,0,1103,42,41,0
28,425000.0,3.0,2.25,1820,8058,1.0,0,0,3,1260,560,1974,0,777,19,22,0
28,315000.0,3.0,2.0,1060,5750,1.0,0,0,3,1060,0,1981,2013,3581,35,61,0
28,530000.0,3.0,2.5,1950,9906,2.0,0,0,3,1950,0,1988,2000,2012,33,42,0
28,399000.0,2.0,1.0,940,4800,1.0,0,0,4,940,0,1911,1955,2695,35,55,0
28,168000.0,2.0,1.5,1220,3568,1.5,0,0,4,1220,0,1976,1992,2135,10,73,0
28,1886700.0,5.0,3.5,4180,17935,2.0,0,0,3,4180,0,2004,2003,2204,3,3,0
28,374000.0,3.0,1.0,1200,9800,1.0,0,0,4,1200,0,1971,0,1080,42,41,0
28,740000.0,5.0,3.75,3990,18897,2.0,0,0,3,3090,900,1937,2010,1318,35,60,0
28,280000.0,2.0,1.0,1880,7560,1.0,0,0,3,940,940,1919,2001,4271,35,61,0
28,322000.0,4.0,2.5,2280,7200,2.0,0,0,3,2280,0,1994,0,13,18,18,0
28,459900.0,3.0,1.75,2580,11000,1.0,0,0,4,1290,1290,1951,1999,3315,3,5,0
28,750000.0,4.0,2.75,2600,4674,1.0,0,0,3,1560,1040,1976,0,3851,35,54,0
28,1256500.0,4.0,2.5,3150,13700,2.0,0,0,4,3150,0,1966,0,4261,23,25,0
28,427000.0,5.0,2.75,2220,4000,1.0,0,0,3,1230,990,1973,2013,2640,35,64,0
28,735000.0,4.0,3.0,2840,4120,1.5,0,0,4,2060,780,1931,0,3031,35,57,0
28,642000.0,4.0,2.5,2560,8780,2.0,0,0,3,2560,0,1992,0,3066,16,17,0
28,240000.0,3.0,2.0,1330,6000,1.0,0,0,4,630,700,1900,1971,3536,35,51,0
28,645500.0,2.0,1.0,1890,5202,1.5,0,0,4,1890,0,1909,1989,3827,35,56,0
28,325000.0,3.0,1.75,2180,10230,1.0,0,0,4,1090,1090,1961,2001,4465,35,57,0
28,825500.0,3.0,2.5,2780,11964,2.0,0,0,3,2780,0,2009,0,535,19,22,0
28,499431.0,4.0,2.75,2620,6019,2.0,0,0,3,2620,0,2013,1923,241,27,27,0
28,919204.0,4.0,3.5,3760,5000,2.0,0,0,3,2860,900,2014,0,2455,35,56,0
28,545000.0,4.0,2.5,2720,4738,2.0,0,0,3,2720,0,2012,1912,2894,38,38,0
29,538888.0,5.0,2.75,2080,13189,2.0,0,0,3,2080,0,1987,2000,1956,33,42,0
29,693000.0,3.0,2.5,2460,12028,2.0,0,0,3,2460,0,1996,0,4524,31,31,0
29,289950.0,3.0,2.5,1960,3480,2.0,0,0,3,1960,0,2004,2003,2463,32,34,0
29,587000.0,4.0,2.5,2550,6256,2.0,0,0,3,2550,0,1992,0,640,42,41,0
29,615000.0,3.0,2.25,1760,1146,3.0,0,0,3,1760,0,2014,0,3678,35,59,0
30,459000.0,3.0,1.75,1620,7330,1.0,0,0,4,1090,530,1974,0,4455,19,22,0
30,243000.0,3.0,1.75,1790,12000,1.0,0,0,3,1040,750,1960,2012,1962,10,73,0
30,1505000.0,4.0,3.5,3480,7232,2.0,0,0,3,2580,900,1926,2010,1551,35,64,0
30,660000.0,4.0,1.75,2780,9900,2.0,0,0,4,2780,0,1978,2000,1755,33,42,0
30,1595000.0,5.0,3.0,3640,8239,2.0,0,3,3,2540,1100,1982,0,1329,3,7,0
31,315000.0,3.0,1.0,960,6634,1.0,0,0,3,960,0,1952,2008,1322,35,60,0
31,404000.0,3.0,1.5,2030,8880,1.0,0,0,3,1330,700,1963,2008,3430,35,51,0
31,559900.0,3.0,2.75,2930,5569,1.0,0,0,3,1860,1070,2004,2003,1538,42,41,0
31,285000.0,2.0,2.5,1380,1073,2.0,0,0,3,1140,240,2011,0,2433,35,61,0
31,500000.0,3.0,2.0,1720,5525,1.0,0,2,5,960,760,1941,0,3419,35,51,0
31,380000.0,2.0,1.0,1210,4800,1.0,0,0,3,1060,150,1950,2005,3327,35,51,0
31,469000.0,3.0,1.0,950,4250,1.5,0,0,5,950,0,1948,1985,1559,35,59,0
31,405000.0,2.0,1.75,1710,4234,2.0,0,0,3,1330,380,1920,1979,3150,35,63,0
31,439900.0,2.0,2.0,1410,12282,1.5,0,0,5,1410,0,1909,1988,2638,29,29,0
31,525000.0,4.0,2.5,2910,7631,2.0,0,2,3,2910,0,2006,0,2223,21,23,0
31,580000.0,4.0,2.5,2220,7064,2.0,0,0,3,2220,0,1988,2000,3111,16,17,0
31,1250000.0,5.0,3.25,3160,13238,2.0,0,0,5,3160,0,1972,0,3954,23,25,0
31,275000.0,3.0,2.0,1380,4500,1.0,0,0,3,1380,0,2008,0,2062,21,23,0
31,629000.0,3.0,2.0,1760,5000,1.0,0,0,5,960,800,1920,0,2116,35,74,0
31,965000.0,4.0,2.5,2460,5000,2.0,0,0,5,1620,840,1938,0,82,35,53,0
31,820000.0,3.0,1.75,2160,6272,1.0,0,0,4,1390,770,1960,2001,1655,35,54,0
31,661000.0,4.0,2.25,1990,4600,1.5,0,2,4,1420,570,1932,1958,3275,35,61,0
31,668500.0,4.0,2.5,2710,5500,2.0,0,0,3,2710,0,1999,0,3818,33,42,0
31,350000.0,3.0,2.5,2680,7836,2.0,0,0,3,2680,0,1990,2009,2655,1,45,0
31,250000.0,4.0,2.0,1850,7560,1.0,0,0,4,1540,310,1978,2000,3307,18,20,0
31,725995.0,4.0,2.5,3190,7869,2.0,0,2,3,3190,0,2001,0,4057,38,38,0
31,1000000.0,3.0,2.5,2730,5832,2.0,0,0,3,2730,0,1998,2006,721,3,4,0
31,686000.0,3.0,1.5,1840,9990,2.0,0,0,5,1840,0,1961,0,369,35,70,0
31,665000.0,4.0,2.5,2720,10000,2.0,0,0,3,2720,0,1987,2000,1776,33,42,0
31,1965221.0,4.0,3.5,4370,8510,2.0,0,1,3,3610,760,2003,0,2200,3,3,0
31,653000.0,3.0,2.5,2290,3475,2.0,0,0,3,2290,0,2006,0,1851,16,17,0
31,430000.0,2.0,1.0,990,4802,1.0,0,0,3,990,0,1947,2012,4137,35,56,0
31,305000.0,2.0,1.5,1140,2980,2.0,0,0,3,1140,0,1988,2000,3160,16,17,0
31,809000.0,4.0,1.5,1840,4337,2.0,0,0,4,1840,0,1917,0,460,35,53,0
31,440150.0,2.0,1.0,1110,6800,1.0,0,0,5,1000,110,1947,0,472,35,62,0
31,615000.0,4.0,2.5,2150,9070,2.0,0,0,4,2150,0,1985,0,837,31,31,0
31,1035000.0,3.0,2.5,2230,5750,2.0,0,0,3,2230,0,2003,0,1474,19,21,0
31,455000.0,2.0,1.0,1170,6000,1.0,0,0,4,970,200,1941,1998,4451,35,47,0
31,635000.0,3.0,2.5,1960,7200,1.0,0,0,4,980,980,1940,2001,3149,35,57,0
31,675000.0,3.0,2.25,2610,9002,2.0,0,0,3,2610,0,1988,2000,34,31,31,0
31,316000.0,3.0,2.25,2130,8721,1.0,0,0,3,1570,560,1987,2000,1705,18,19,0
31,985000.0,3.0,1.75,1670,5400,2.0,0,0,5,1670,0,1912,0,1427,35,53,0
31,465500.0,3.0,1.75,1890,7004,1.0,0,0,3,1290,600,1965,1993,3464,35,57,0
31,305000.0,3.0,1.0,950,13475,1.0,0,0,3,950,0,1950,2005,1695,36,67,0
31,645000.0,4.0,2.5,2430,14400,1.0,0,0,5,1670,760,1963,0,1002,3,6,0
31,730000.0,4.0,2.0,2360,6000,1.0,0,0,5,1260,1100,1939,0,2939,35,74,0
31,366000.0,3.0,1.75,1510,8301,1.0,0,0,3,1510,0,1967,2011,4305,19,22,0
31,290000.0,3.0,2.5,2080,4828,2.0,0,0,3,2080,0,2002,0,2217,9,26,0
31,472500.0,3.0,2.0,1750,15500,1.0,0,0,3,1490,260,1982,0,1735,33,43,0
31,550000.0,3.0,2.0,1810,4064,1.5,0,0,3,1810,0,1925,2002,4083,35,47,0
31,410000.0,4.0,1.75,1790,11875,1.0,0,0,4,1490,300,1969,0,3607,16,15,0
31,440000.0,4.0,2.75,2340,11034,1.0,0,0,3,1720,620,1967,2011,1600,20,67,0
31,535000.0,3.0,2.5,1690,9626,2.0,0,0,3,1690,0,1984,0,3299,16,15,0
31,300000.0,4.0,2.5,2070,7476,2.0,0,0,3,2070,0,2003,0,299,1,45,0
31,432500.0,3.0,2.5,2240,6396,2.0,0,0,3,2240,0,2002,0,3948,38,38,0
31,870000.0,4.0,3.0,4500,21780,2.0,0,2,3,3040,1460,1980,0,3445,23,25,0
31,199950.0,3.0,1.0,1010,7245,1.0,0,0,3,1010,0,1969,2010,2544,14,2,0
31,439800.0,3.0,1.5,1120,6900,1.0,0,0,5,1120,0,1956,0,1068,3,6,0
31,320000.0,5.0,2.5,3020,21441,1.0,0,0,4,1510,1510,1978,2000,2512,18,26,0
31,345000.0,3.0,1.75,1990,5650,1.0,0,1,3,1320,670,1963,2008,80,35,71,0
31,274950.0,3.0,1.0,1450,8820,1.0,0,0,3,1050,400,1958,2004,3620,40,69,0
31,270000.0,4.0,2.5,1920,8497,2.0,0,0,3,1920,0,1998,2006,3539,1,45,0
31,342000.0,2.0,2.5,1175,1366,2.0,0,0,3,740,435,2005,0,4380,35,47,0
31,327000.0,3.0,1.5,1320,13200,1.0,0,0,3,1320,0,1970,2014,308,32,37,0
31,610000.0,5.0,2.5,3990,3839,1.0,0,0,4,1990,2000,1962,0,3222,35,53,0
31,455000.0,2.0,1.0,1140,5720,1.0,0,0,3,850,290,1947,2012,2365,35,54,0
31,540000.0,4.0,1.75,1720,4240,1.5,0,0,4,1460,260,1925,1968,2380,35,64,0
31,411000.0,4.0,2.75,2150,9915,1.0,0,0,5,1240,910,1976,0,3943,25,34,0
31,544000.0,3.0,1.5,1790,8203,1.5,0,1,3,1790,0,1910,2006,4519,35,55,0
31,802000.0,2.0,2.5,2210,6327,1.0,0,0,3,2210,0,2003,0,1987,31,32,0
31,568500.0,3.0,2.75,2180,7519,1.0,0,0,4,1310,870,1981,0,158,31,31,0
31,391000.0,3.0,2.25,1410,1290,2.0,0,0,3,1290,120,2004,2003,1801,16,15,0
31,298000.0,3.0,2.5,1950,3600,2.0,0,0,3,1950,0,2010,0,2063,21,23,0
31,400000.0,3.0,2.5,1495,936,3.0,0,0,3,1405,90,2006,0,242,35,64,0
32,425000.0,3.0,2.25,1660,6000,1.0,0,0,3,1110,550,1979,2014,4436,35,59,0
32,328500.0,3.0,2.5,1950,8130,2.0,0,0,4,1950,0,1990,0,2050,18,26,0
32,650000.0,5.0,2.75,2550,5040,1.5,0,0,5,2550,0,1902,0,838,35,59,0
32,850000.0,3.0,1.75,1370,3850,1.0,0,0,5,770,600,1911,1988,1678,35,53,0
32,930000.0,4.0,2.5,2200,4000,2.0,0,0,5,1430,770,1908,0,2085,35,58,0
32,530000.0,3.0,1.75,1250,6041,1.5,0,0,5,1250,0,1942,0,1869,35,54,0
32,495000.0,4.0,2.25,2220,8872,1.0,0,0,4,1110,1110,1961,2001,3659,3,5,0
32,500000.0,3.0,1.75,1620,4200,1.0,0,0,5,830,790,1945,0,3725,35,54,0
32,471000.0,4.0,2.5,3030,9687,2.0,0,0,3,2020,1010,1998,2006,352,27,27,0
32,223000.0,3.0,1.0,1030,9120,1.0,0,0,3,1030,0,1961,2004,2343,18,20,0
32,503000.0,3.0,2.5,2190,4882,2.0,0,0,3,2190,0,1999,0,1511,20,67,0
32,230000.0,3.0,2.0,1440,5600,1.0,0,0,4,720,720,1942,2007,2181,32,34,0
32,550000.0,4.0,2.5,2170,9600,1.0,0,0,3,1460,710,1980,0,4249,31,31,0
32,1100000.0,4.0,3.75,2930,3200,1.5,0,0,5,2130,800,1925,0,323,35,58,0
32,193000.0,3.0,1.5,1180,9048,1.0,0,0,3,1180,0,1960,2012,3333,6,66,0
32,712500.0,3.0,1.5,1660,8797,1.0,0,0,4,1660,0,1956,0,116,3,3,0
32,689800.0,3.0,2.75,2390,9313,1.0,0,0,5,1390,1000,1942,0,563,35,62,0
32,430000.0,3.0,2.0,1360,5120,1.5,0,0,4,910,450,1924,0,3418,35,55,0
32,785200.0,3.0,2.25,1840,3500,1.5,0,0,5,1540,300,1910,0,2637,35,59,0
32,1070000.0,4.0,3.75,4130,12320,2.0,0,0,3,4130,0,2001,0,849,25,37,0
32,941500.0,5.0,3.5,3490,9680,2.0,0,4,3,2460,1030,1980,0,1674,36,70,0
32,312000.0,4.0,2.5,1830,5175,2.0,0,0,3,1830,0,2003,0,2388,21,23,0
32,835000.0,4.0,2.75,1550,4000,1.5,0,0,3,1550,0,1930,1997,3234,35,48,0
32,713250.0,3.0,2.0,2050,9000,1.0,0,0,4,2050,0,1951,1999,2084,23,25,0
32,440000.0,2.0,1.0,1230,6600,1.0,0,0,3,1130,100,1906,2014,3060,35,57,0
32,580135.0,4.0,2.5,3150,5886,2.0,0,0,3,3150,0,2014,0,731,32,37,0
32,613000.0,3.0,2.5,1350,3068,2.0,0,0,3,1350,0,1991,0,4167,35,59,0
32,235000.0,3.0,2.0,1530,8700,1.0,0,0,4,1530,0,1970,0,2515,32,33,0
32,660000.0,3.0,2.5,2290,2798,3.0,0,0,4,2290,0,1953,1983,2058,35,46,0
